image_name,true,pred,probability
ISIC_3202083,0,0,"[0.9954822063446045, 0.004517741501331329]"
ISIC_3202358,0,0,"[0.9927345514297485, 0.007265404332429171]"
ISIC_3204009,0,0,"[0.8466678261756897, 0.15333212912082672]"
ISIC_3204063,0,0,"[0.9247097373008728, 0.0752902552485466]"
ISIC_3206697,0,0,"[0.9548707008361816, 0.045129336416721344]"
ISIC_3206957,0,0,"[0.9582400918006897, 0.04175988584756851]"
ISIC_3209641,0,0,"[0.9733453989028931, 0.02665461041033268]"
ISIC_3210728,0,0,"[0.9874022603034973, 0.012597777880728245]"
ISIC_3210813,0,0,"[0.9853696823120117, 0.01463023480027914]"
ISIC_3211246,0,0,"[0.92875075340271, 0.07124922424554825]"
ISIC_3217658,0,0,"[0.9147154092788696, 0.08528462797403336]"
ISIC_3218227,0,0,"[0.9936971068382263, 0.006302939727902412]"
ISIC_3219662,0,0,"[0.9946556091308594, 0.00534436060115695]"
ISIC_3221265,0,0,"[0.9927797913551331, 0.007220202125608921]"
ISIC_3222214,0,0,"[0.9646967053413391, 0.035303276032209396]"
ISIC_3222447,0,0,"[0.9942025542259216, 0.0057974006049335]"
ISIC_3222573,0,0,"[0.9223802089691162, 0.0776197761297226]"
ISIC_3224784,0,0,"[0.9845676422119141, 0.015432367101311684]"
ISIC_3227802,0,0,"[0.994193971157074, 0.00580604886636138]"
ISIC_3228015,0,0,"[0.9554626941680908, 0.04453731328248978]"
ISIC_3228072,0,0,"[0.9876047372817993, 0.012395243160426617]"
ISIC_3228537,0,0,"[0.974800169467926, 0.02519984170794487]"
ISIC_3229171,0,0,"[0.9759701490402222, 0.024029800668358803]"
ISIC_3229755,0,0,"[0.9185529947280884, 0.0814470574259758]"
ISIC_3229879,0,0,"[0.9928063154220581, 0.007193658035248518]"
ISIC_3230874,0,0,"[0.910679042339325, 0.08932095021009445]"
ISIC_3232811,0,0,"[0.9607394337654114, 0.03926060348749161]"
ISIC_3236506,0,0,"[0.9476817846298218, 0.05231820046901703]"
ISIC_3237364,0,0,"[0.965295135974884, 0.03470483049750328]"
ISIC_3238064,0,0,"[0.9390189051628113, 0.0609811395406723]"
ISIC_3238268,0,0,"[0.8327590227127075, 0.1672409474849701]"
ISIC_3244798,0,0,"[0.9439694285392761, 0.05603055655956268]"
ISIC_3246485,0,0,"[0.9696307182312012, 0.030369218438863754]"
ISIC_3249384,0,0,"[0.9704097509384155, 0.02959028258919716]"
ISIC_3249704,0,0,"[0.9843679070472717, 0.015632132068276405]"
ISIC_3249783,0,0,"[0.9949181079864502, 0.005081951152533293]"
ISIC_3251421,0,0,"[0.9541750550270081, 0.04582492262125015]"
ISIC_3251486,0,0,"[0.9929614663124084, 0.007038512267172337]"
ISIC_3251828,0,0,"[0.9368622899055481, 0.06313765794038773]"
ISIC_3254386,0,0,"[0.8138106465339661, 0.18618936836719513]"
ISIC_3255182,0,0,"[0.9727349877357483, 0.027265029028058052]"
ISIC_3256087,0,0,"[0.985755205154419, 0.014244853518903255]"
ISIC_3261043,0,0,"[0.9926862716674805, 0.0073137409053742886]"
ISIC_3264605,0,0,"[0.9239160418510437, 0.0760839581489563]"
ISIC_3265748,0,0,"[0.9949313998222351, 0.005068607162684202]"
ISIC_3265976,0,0,"[0.9780405759811401, 0.021959461271762848]"
ISIC_3272526,0,0,"[0.9761682152748108, 0.023831738159060478]"
ISIC_3277722,0,0,"[0.9599860906600952, 0.04001389816403389]"
ISIC_3278303,0,0,"[0.9910256266593933, 0.008974332362413406]"
ISIC_3279911,0,0,"[0.9956499934196472, 0.004349962342530489]"
ISIC_3280786,0,0,"[0.9114837050437927, 0.08851631730794907]"
ISIC_3283317,0,0,"[0.9932705760002136, 0.006729475688189268]"
ISIC_3285892,0,0,"[0.9771423935890198, 0.022857654839754105]"
ISIC_3286186,1,0,"[0.9003228545188904, 0.099677175283432]"
ISIC_3286285,0,0,"[0.9766115546226501, 0.023388424888253212]"
ISIC_3287807,0,0,"[0.9898883700370789, 0.010111593641340733]"
ISIC_3288342,0,0,"[0.9951286315917969, 0.0048713660798966885]"
ISIC_3289651,0,0,"[0.924119234085083, 0.07588081806898117]"
ISIC_3292196,0,0,"[0.9262298345565796, 0.07377015054225922]"
ISIC_3294475,0,0,"[0.9544771909713745, 0.04552285373210907]"
ISIC_3295538,0,0,"[0.9848820567131042, 0.015117929317057133]"
ISIC_3296079,0,0,"[0.9943259358406067, 0.005674068350344896]"
ISIC_3296136,0,0,"[0.9730048775672913, 0.026995042338967323]"
ISIC_3302126,0,0,"[0.9923264980316162, 0.00767348101362586]"
ISIC_3302777,0,0,"[0.9946205615997314, 0.0053793988190591335]"
ISIC_3303961,0,0,"[0.9321196675300598, 0.06788035482168198]"
ISIC_3304293,0,0,"[0.9949901700019836, 0.005009832791984081]"
ISIC_3304982,0,0,"[0.931530773639679, 0.06846921145915985]"
ISIC_3309051,0,0,"[0.9960020184516907, 0.003997921012341976]"
ISIC_3310898,0,0,"[0.9064591526985168, 0.09354080259799957]"
ISIC_3314555,0,0,"[0.9408897757530212, 0.05911027267575264]"
ISIC_3315146,0,0,"[0.8195353150367737, 0.1804646998643875]"
ISIC_3315713,0,0,"[0.9128478765487671, 0.0871521607041359]"
ISIC_3315795,0,0,"[0.9814248085021973, 0.018575122579932213]"
ISIC_3316688,0,0,"[0.9731769561767578, 0.026823049411177635]"
ISIC_3317424,0,0,"[0.9890075922012329, 0.010992415249347687]"
ISIC_3319361,0,0,"[0.9931964874267578, 0.006803528871387243]"
ISIC_3319411,0,0,"[0.9945909976959229, 0.0054090749472379684]"
ISIC_3332556,0,0,"[0.9833072423934937, 0.016692787408828735]"
ISIC_3332704,0,0,"[0.9942246079444885, 0.00577534269541502]"
ISIC_3333135,0,0,"[0.9683139324188232, 0.031686071306467056]"
ISIC_3335955,0,0,"[0.9265264868736267, 0.0734735056757927]"
ISIC_3336297,0,0,"[0.9902319312095642, 0.009768089279532433]"
ISIC_3336388,0,0,"[0.9839194416999817, 0.01608058251440525]"
ISIC_3337833,0,0,"[0.9767196178436279, 0.02328040637075901]"
ISIC_3339465,0,0,"[0.9937811493873596, 0.0062188636511564255]"
ISIC_3341501,0,0,"[0.9926438927650452, 0.007356146350502968]"
ISIC_3341811,0,0,"[0.9943296909332275, 0.00567023828625679]"
ISIC_3343918,0,0,"[0.9582639336585999, 0.04173603653907776]"
ISIC_3349007,0,0,"[0.9952604174613953, 0.004739631433039904]"
ISIC_3350519,0,0,"[0.923714280128479, 0.07628565281629562]"
ISIC_3351694,0,0,"[0.9572633504867554, 0.04273658245801926]"
ISIC_3351899,0,0,"[0.9322139024734497, 0.0677860900759697]"
ISIC_3353862,0,0,"[0.926274836063385, 0.0737251415848732]"
ISIC_3355040,0,0,"[0.9680094122886658, 0.03199058026075363]"
ISIC_3355267,0,0,"[0.995522141456604, 0.004477888811379671]"
ISIC_3356315,0,0,"[0.934417724609375, 0.06558223813772202]"
ISIC_3357584,0,0,"[0.981562077999115, 0.01843799278140068]"
ISIC_3358528,0,0,"[0.9958119988441467, 0.0041879573836922646]"
ISIC_3358565,0,0,"[0.9761046171188354, 0.023895354941487312]"
ISIC_3358896,0,0,"[0.9915111660957336, 0.008488822728395462]"
ISIC_3359171,0,0,"[0.9346515536308289, 0.06534839421510696]"
ISIC_3360764,0,0,"[0.993668258190155, 0.006331777200102806]"
ISIC_3361126,0,0,"[0.9855843186378479, 0.014415649697184563]"
ISIC_3362526,0,0,"[0.9646223783493042, 0.03537759557366371]"
ISIC_3364832,0,0,"[0.9900368452072144, 0.009963108226656914]"
ISIC_3368521,0,0,"[0.9824482798576355, 0.01755170337855816]"
ISIC_3369408,0,0,"[0.9956881403923035, 0.004311796277761459]"
ISIC_3371318,0,0,"[0.9520817995071411, 0.04791823402047157]"
ISIC_3372918,0,0,"[0.9755989909172058, 0.02440100722014904]"
ISIC_3374533,0,0,"[0.9768345952033997, 0.023165471851825714]"
ISIC_3375455,0,0,"[0.9426560997962952, 0.05734393373131752]"
ISIC_3376991,0,0,"[0.9933766722679138, 0.0066233412362635136]"
ISIC_3377282,0,0,"[0.9901339411735535, 0.009866025298833847]"
ISIC_3377321,0,0,"[0.9744294881820679, 0.025570521131157875]"
ISIC_3380009,0,0,"[0.9211928844451904, 0.07880710065364838]"
ISIC_3382231,0,0,"[0.945973813533783, 0.054026175290346146]"
ISIC_3384884,0,0,"[0.9949153661727905, 0.005084577016532421]"
ISIC_3385810,0,0,"[0.9944936633110046, 0.005506254732608795]"
ISIC_3385846,0,0,"[0.9954202771186829, 0.004579712636768818]"
ISIC_3386656,0,0,"[0.9916614294052124, 0.008338569663465023]"
ISIC_3387713,0,0,"[0.9296135902404785, 0.07038642466068268]"
ISIC_3388468,0,0,"[0.8825598955154419, 0.11744017153978348]"
ISIC_3390111,0,0,"[0.9869600534439087, 0.013039948418736458]"
ISIC_3391651,0,0,"[0.9932425618171692, 0.006757382769137621]"
ISIC_3392276,0,0,"[0.9952428936958313, 0.004757114220410585]"
ISIC_3392433,0,0,"[0.9928870797157288, 0.007112893275916576]"
ISIC_3393651,0,0,"[0.8841472864151001, 0.1158527061343193]"
ISIC_3394080,0,0,"[0.9919112324714661, 0.008088739588856697]"
ISIC_3394520,1,0,"[0.9174543619155884, 0.0825456976890564]"
ISIC_3397583,0,0,"[0.8983116745948792, 0.10168827325105667]"
ISIC_3397764,0,0,"[0.8975239396095276, 0.10247606784105301]"
ISIC_3400298,0,0,"[0.9563404321670532, 0.043659523129463196]"
ISIC_3403778,0,0,"[0.9793381690979004, 0.020661912858486176]"
ISIC_3405862,0,0,"[0.8755406141281128, 0.12445936352014542]"
ISIC_3407960,0,0,"[0.969767689704895, 0.03023233637213707]"
ISIC_3408231,1,0,"[0.9571805596351624, 0.04281938076019287]"
ISIC_3409824,0,0,"[0.8561296463012695, 0.14387038350105286]"
ISIC_3412310,0,0,"[0.9346585273742676, 0.06534145772457123]"
ISIC_3413138,0,0,"[0.9779441952705383, 0.022055773064494133]"
ISIC_3415401,0,0,"[0.8859270215034485, 0.1140730157494545]"
ISIC_3416107,1,0,"[0.7221134305000305, 0.27788659930229187]"
ISIC_3417180,0,0,"[0.9953551292419434, 0.004644869361072779]"
ISIC_3417268,0,0,"[0.8508245944976807, 0.1491754651069641]"
ISIC_3418068,0,0,"[0.9944559931755066, 0.005544045940041542]"
ISIC_3420207,0,0,"[0.9950778484344482, 0.004922144580632448]"
ISIC_3421249,0,0,"[0.9927108287811279, 0.007289215922355652]"
ISIC_3425388,0,0,"[0.9835250377655029, 0.016474949195981026]"
ISIC_3427736,0,0,"[0.9624500870704651, 0.037549939006567]"
ISIC_3428742,0,0,"[0.9570068120956421, 0.042993124574422836]"
ISIC_3429014,0,0,"[0.9904211759567261, 0.009578777477145195]"
ISIC_3432650,0,0,"[0.9943497776985168, 0.005650190636515617]"
ISIC_3433060,0,0,"[0.8207579851150513, 0.17924204468727112]"
ISIC_3433871,0,0,"[0.9948775768280029, 0.0051224264316260815]"
ISIC_3436033,1,0,"[0.9217332005500793, 0.07826676964759827]"
ISIC_3437789,0,0,"[0.9957637786865234, 0.004236223176121712]"
ISIC_3439215,0,0,"[0.9891946315765381, 0.010805413126945496]"
ISIC_3440693,0,0,"[0.9083189368247986, 0.09168107062578201]"
ISIC_3441543,0,0,"[0.8923975825309753, 0.10760241001844406]"
ISIC_3442691,0,0,"[0.9679952263832092, 0.032004766166210175]"
ISIC_3443234,0,0,"[0.9092264771461487, 0.0907735526561737]"
ISIC_3444893,0,0,"[0.8775642514228821, 0.12243575602769852]"
ISIC_3445393,0,0,"[0.9949083924293518, 0.005091579630970955]"
ISIC_3445468,0,0,"[0.8628607392311096, 0.13713926076889038]"
ISIC_3447311,0,0,"[0.8836342096328735, 0.11636581271886826]"
ISIC_3447958,0,0,"[0.9945960640907288, 0.005403997842222452]"
ISIC_3448630,0,0,"[0.9072152972221375, 0.09278465807437897]"
ISIC_3449290,0,0,"[0.9822452068328857, 0.017754802480340004]"
ISIC_3455499,0,0,"[0.9907776117324829, 0.009222362190485]"
ISIC_3455749,0,0,"[0.9461925029754639, 0.053807470947504044]"
ISIC_3457043,0,0,"[0.9958047270774841, 0.004195275716483593]"
ISIC_3459452,0,0,"[0.8641386032104492, 0.13586141169071198]"
ISIC_3465020,0,0,"[0.875807523727417, 0.12419246882200241]"
ISIC_3465385,0,0,"[0.9292324781417847, 0.07076752185821533]"
ISIC_3466041,0,0,"[0.9953859448432922, 0.0046140835620462894]"
ISIC_3466777,0,0,"[0.9953640699386597, 0.004635973833501339]"
ISIC_3474472,0,0,"[0.9948264956474304, 0.005173522047698498]"
ISIC_3476509,0,0,"[0.9537997841835022, 0.046200234442949295]"
ISIC_3477219,0,0,"[0.9059977531433105, 0.09400226175785065]"
ISIC_3479903,0,0,"[0.9776474237442017, 0.02235259674489498]"
ISIC_3484662,0,0,"[0.934212327003479, 0.06578764319419861]"
ISIC_3484722,0,0,"[0.9668265581130981, 0.03317340090870857]"
ISIC_3484988,0,0,"[0.993524432182312, 0.006475513335317373]"
ISIC_3485069,0,0,"[0.9950489401817322, 0.004951050505042076]"
ISIC_3486458,0,0,"[0.9446048736572266, 0.05539510026574135]"
ISIC_3486658,0,0,"[0.9874129295349121, 0.012587039731442928]"
ISIC_3486683,0,0,"[0.9442533254623413, 0.05574667826294899]"
ISIC_3488556,0,0,"[0.9826326370239258, 0.017367353662848473]"
ISIC_3490088,0,0,"[0.972318172454834, 0.027681784704327583]"
ISIC_3491877,0,0,"[0.9247753024101257, 0.07522475719451904]"
ISIC_3493866,0,0,"[0.9201984405517578, 0.0798015221953392]"
ISIC_3495555,0,0,"[0.9197012782096863, 0.0802987813949585]"
ISIC_3496369,0,0,"[0.927889347076416, 0.07211057096719742]"
ISIC_3499071,0,0,"[0.9597983956336975, 0.040201585739851]"
ISIC_3499803,0,0,"[0.9952247142791748, 0.004775203764438629]"
ISIC_3500137,0,0,"[0.9242022633552551, 0.07579772919416428]"
ISIC_3503895,0,0,"[0.814791202545166, 0.18520882725715637]"
ISIC_3505339,0,0,"[0.975994348526001, 0.02400568127632141]"
ISIC_3505915,0,0,"[0.9418687224388123, 0.058131225407123566]"
ISIC_3507444,0,0,"[0.8868226408958435, 0.1131773367524147]"
ISIC_3517311,1,0,"[0.8909387588500977, 0.10906126350164413]"
ISIC_3517816,0,0,"[0.9956215023994446, 0.004378541838377714]"
ISIC_3523494,0,0,"[0.9960547685623169, 0.003945177886635065]"
ISIC_3524429,0,0,"[0.9758140444755554, 0.024185914546251297]"
ISIC_3524546,0,0,"[0.9958730340003967, 0.0041270069777965546]"
ISIC_3524881,0,0,"[0.9949184060096741, 0.005081540904939175]"
ISIC_3526122,0,0,"[0.9185471534729004, 0.081452876329422]"
ISIC_3527113,0,0,"[0.8787586688995361, 0.12124134600162506]"
ISIC_3529572,0,0,"[0.7913431525230408, 0.20865677297115326]"
ISIC_3532397,0,0,"[0.9881736636161804, 0.011826302856206894]"
ISIC_3533800,0,0,"[0.9955611228942871, 0.004438821692019701]"
ISIC_3534687,0,0,"[0.926828920841217, 0.07317109405994415]"
ISIC_3534791,0,0,"[0.9189164042472839, 0.08108361065387726]"
ISIC_3535007,0,0,"[0.9336127042770386, 0.0663873627781868]"
ISIC_3535289,0,0,"[0.970170795917511, 0.029829178005456924]"
ISIC_3536231,0,0,"[0.898637056350708, 0.10136299580335617]"
ISIC_3536436,0,0,"[0.9956704378128052, 0.0043295444920659065]"
ISIC_3537191,0,0,"[0.9889518618583679, 0.011048158630728722]"
ISIC_3537203,0,0,"[0.9882591962814331, 0.011740743182599545]"
ISIC_3537768,0,0,"[0.9526044130325317, 0.04739556834101677]"
ISIC_3539379,0,0,"[0.9622902870178223, 0.03770969808101654]"
ISIC_3542273,0,0,"[0.9592840671539307, 0.04071592912077904]"
ISIC_3543305,0,0,"[0.981724739074707, 0.018275320529937744]"
ISIC_3548393,0,0,"[0.9603818655014038, 0.0396181158721447]"
ISIC_3551661,0,0,"[0.9770305156707764, 0.02296949177980423]"
ISIC_3552016,0,0,"[0.9930579662322998, 0.006942033302038908]"
ISIC_3552860,0,0,"[0.9915646314620972, 0.008435426279902458]"
ISIC_3553089,0,0,"[0.9661681652069092, 0.03383185714483261]"
ISIC_3555654,0,0,"[0.9953437447547913, 0.004656210541725159]"
ISIC_3556039,0,0,"[0.9788334965705872, 0.02116650715470314]"
ISIC_3560466,0,0,"[0.8487341403961182, 0.15126582980155945]"
ISIC_3561065,1,0,"[0.9911738038063049, 0.008826193399727345]"
ISIC_3561675,0,0,"[0.9920300245285034, 0.007969938218593597]"
ISIC_3561857,0,0,"[0.9938985109329224, 0.00610151095315814]"
ISIC_3561951,0,0,"[0.9351813793182373, 0.0648186057806015]"
ISIC_3563466,0,0,"[0.98504638671875, 0.014953602105379105]"
ISIC_3564136,0,0,"[0.9273026585578918, 0.07269730418920517]"
ISIC_3564151,0,0,"[0.995355486869812, 0.0046445829793810844]"
ISIC_3566046,0,0,"[0.9950163960456848, 0.004983569961041212]"
ISIC_3567352,0,0,"[0.9799766540527344, 0.02002331241965294]"
ISIC_3568064,0,0,"[0.995486319065094, 0.004513707477599382]"
ISIC_3575926,0,0,"[0.8761082887649536, 0.12389169633388519]"
ISIC_3577410,0,0,"[0.8823181390762329, 0.11768180131912231]"
ISIC_3578037,0,0,"[0.9554622769355774, 0.04453769698739052]"
ISIC_3579853,0,0,"[0.9128137826919556, 0.08718618750572205]"
ISIC_3580824,0,0,"[0.9954484105110168, 0.004551539663225412]"
ISIC_3583880,0,0,"[0.9839975833892822, 0.016002463176846504]"
ISIC_3584411,0,0,"[0.9831225275993347, 0.016877511516213417]"
ISIC_3585381,0,0,"[0.9939952492713928, 0.006004722323268652]"
ISIC_3586669,0,0,"[0.8654370903968811, 0.13456293940544128]"
ISIC_3589310,0,0,"[0.9938870072364807, 0.006112995557487011]"
ISIC_3590482,0,0,"[0.9620366096496582, 0.03796344995498657]"
ISIC_3591025,0,0,"[0.9946428537368774, 0.005357084795832634]"
ISIC_3594774,0,0,"[0.9554388523101807, 0.04456119239330292]"
ISIC_3595825,0,0,"[0.9710856676101685, 0.02891436219215393]"
ISIC_3597558,0,0,"[0.9265952706336975, 0.07340473681688309]"
ISIC_3597812,0,0,"[0.993279755115509, 0.006720251403748989]"
ISIC_3598123,0,0,"[0.9915168285369873, 0.008483140729367733]"
ISIC_3599125,0,0,"[0.9901010990142822, 0.00989888608455658]"
ISIC_3600632,0,0,"[0.8807162046432495, 0.11928380280733109]"
ISIC_3603228,0,0,"[0.9895115494728088, 0.010488387197256088]"
ISIC_3604231,0,0,"[0.995762288570404, 0.004237732384353876]"
ISIC_3604993,0,0,"[0.9852380156517029, 0.014762025326490402]"
ISIC_3605140,0,0,"[0.9452545642852783, 0.05474543198943138]"
ISIC_3607155,0,0,"[0.9834365844726562, 0.01656334660947323]"
ISIC_3608401,0,0,"[0.9029964804649353, 0.0970034971833229]"
ISIC_3608714,0,0,"[0.9821128845214844, 0.017887111753225327]"
ISIC_3609379,0,0,"[0.9504369497299194, 0.04956303909420967]"
ISIC_3610783,0,0,"[0.8351246118545532, 0.16487537324428558]"
ISIC_3611638,0,0,"[0.995871365070343, 0.004128618165850639]"
ISIC_3613068,0,0,"[0.9699414968490601, 0.030058518052101135]"
ISIC_3614838,0,0,"[0.9725012183189392, 0.027498774230480194]"
ISIC_3615645,0,0,"[0.9933815002441406, 0.006618516985327005]"
ISIC_3617159,0,0,"[0.9927189350128174, 0.007281028665602207]"
ISIC_3619052,0,0,"[0.9410587549209595, 0.05894120782613754]"
ISIC_3619200,0,0,"[0.9912520051002502, 0.008747922256588936]"
ISIC_3624069,0,0,"[0.9893946051597595, 0.01060536503791809]"
ISIC_3624807,0,0,"[0.9544482231140137, 0.04555182904005051]"
ISIC_3625591,0,0,"[0.9934954643249512, 0.006504466291517019]"
ISIC_3626079,0,0,"[0.9945253133773804, 0.005474656354635954]"
ISIC_3631165,0,0,"[0.9899780750274658, 0.010021951049566269]"
ISIC_3634704,0,0,"[0.8963784575462341, 0.10362152755260468]"
ISIC_3635014,0,0,"[0.9886647462844849, 0.01133526861667633]"
ISIC_3636011,0,0,"[0.8628273010253906, 0.13717271387577057]"
ISIC_3638162,0,0,"[0.9938840270042419, 0.006115916650742292]"
ISIC_3639491,0,0,"[0.9700296521186829, 0.02997036837041378]"
ISIC_3639503,0,0,"[0.8993076086044312, 0.10069247335195541]"
ISIC_3642043,0,0,"[0.9957323670387268, 0.004267680924385786]"
ISIC_3643756,0,0,"[0.987848162651062, 0.012151852250099182]"
ISIC_3645165,0,0,"[0.984024167060852, 0.015975860878825188]"
ISIC_3645705,0,0,"[0.9218465089797974, 0.07815346866846085]"
ISIC_3646802,0,0,"[0.9245778322219849, 0.07542209327220917]"
ISIC_3648961,0,0,"[0.9934511184692383, 0.006548874545842409]"
ISIC_3649113,0,0,"[0.9554388523101807, 0.04456118121743202]"
ISIC_3649632,0,0,"[0.9517746567726135, 0.04822535812854767]"
ISIC_3650518,0,0,"[0.934826672077179, 0.06517334282398224]"
ISIC_3650598,0,0,"[0.9400108456611633, 0.05998918414115906]"
ISIC_3652026,0,0,"[0.947735607624054, 0.05226439610123634]"
ISIC_3652847,0,0,"[0.994034469127655, 0.0059655229561030865]"
ISIC_3653492,0,0,"[0.9517303109169006, 0.048269741237163544]"
ISIC_3653733,0,0,"[0.9327510595321655, 0.06724895536899567]"
ISIC_3657386,0,0,"[0.9944953322410583, 0.005504709202796221]"
ISIC_3657408,0,0,"[0.8773770332336426, 0.12262292206287384]"
ISIC_3659682,0,0,"[0.8770652413368225, 0.12293481826782227]"
ISIC_3661660,0,0,"[0.9214045405387878, 0.07859539985656738]"
ISIC_3662678,0,0,"[0.9954191446304321, 0.0045808469876646996]"
ISIC_3663705,0,0,"[0.9872605800628662, 0.012739392928779125]"
ISIC_3665695,0,0,"[0.8754955530166626, 0.12450442463159561]"
ISIC_3665859,0,0,"[0.9260213375091553, 0.07397859543561935]"
ISIC_3668276,0,0,"[0.9289408326148987, 0.07105915248394012]"
ISIC_3673387,0,0,"[0.9702656269073486, 0.02973441407084465]"
ISIC_3676029,0,0,"[0.9078507423400879, 0.0921492800116539]"
ISIC_3677577,0,0,"[0.9954458475112915, 0.00455418461933732]"
ISIC_3682341,0,0,"[0.9864192605018616, 0.013580705039203167]"
ISIC_3683263,0,0,"[0.9949368238449097, 0.005063160788267851]"
ISIC_3685448,0,0,"[0.9942296743392944, 0.00577035965397954]"
ISIC_3685572,0,0,"[0.9664657711982727, 0.03353416547179222]"
ISIC_3686620,0,0,"[0.9432953000068665, 0.056704744696617126]"
ISIC_3686800,0,0,"[0.9191937446594238, 0.08080625534057617]"
ISIC_3689907,0,0,"[0.9380964636802673, 0.06190350651741028]"
ISIC_3690767,0,0,"[0.9909769296646118, 0.009023085236549377]"
ISIC_3691320,0,0,"[0.9938848614692688, 0.00611514039337635]"
ISIC_3691714,0,0,"[0.9546579718589783, 0.04534203186631203]"
ISIC_3695494,0,0,"[0.9949579834938049, 0.0050420500338077545]"
ISIC_3695597,0,0,"[0.8891260027885437, 0.1108740046620369]"
ISIC_3695697,0,0,"[0.9426127672195435, 0.05738721042871475]"
ISIC_3696570,0,0,"[0.923988938331604, 0.07601106911897659]"
ISIC_3696726,0,0,"[0.9113612174987793, 0.08863873034715652]"
ISIC_3697702,1,0,"[0.849245011806488, 0.15075500309467316]"
ISIC_3698443,0,0,"[0.9935482144355774, 0.006451831199228764]"
ISIC_3699523,0,0,"[0.8472119569778442, 0.15278804302215576]"
ISIC_3700269,0,0,"[0.9808775186538696, 0.019122442230582237]"
ISIC_3700682,0,0,"[0.9928374886512756, 0.007162521127611399]"
ISIC_3702669,0,0,"[0.9945629239082336, 0.0054371473379433155]"
ISIC_3702777,0,0,"[0.9184090495109558, 0.08159090578556061]"
ISIC_3704790,0,0,"[0.8871026039123535, 0.11289741843938828]"
ISIC_3708522,0,0,"[0.9849762320518494, 0.015023842453956604]"
ISIC_3709850,0,0,"[0.8661392331123352, 0.13386070728302002]"
ISIC_3712234,0,0,"[0.8418607115745544, 0.15813925862312317]"
ISIC_3717102,0,0,"[0.9791503548622131, 0.020849648863077164]"
ISIC_3720748,0,0,"[0.9891459941864014, 0.01085401140153408]"
ISIC_3721600,0,0,"[0.9911870360374451, 0.008813020773231983]"
ISIC_3721718,0,0,"[0.8616793751716614, 0.1383206695318222]"
ISIC_3722850,0,0,"[0.9899166226387024, 0.010083393193781376]"
ISIC_3727005,0,0,"[0.868764340877533, 0.13123559951782227]"
